,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_VALUE
3251,CHEMBL397344,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@@]34CCC5=O)[C@@H]1CC[C@@H]2O,10000.0
3252,CHEMBL371311,C[C@]12Cc3cnn(c3C=C1CCC24OCCO4)c5ccc(F)cc5,10000.0
3253,CHEMBL378473,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc5ccccc5)CCC1=O,10000.0
3254,CHEMBL1584646,NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,10033.52
3255,CHEMBL1302802,CCc1cc2C(=O)N(CC=C)C(=Nc2s1)SCC(=O)NC(=O)NCc3occc3,10088.75
3256,CHEMBL203442,CCCc1c(O)cc2N=CN(C(=O)c2c1O)c3ccc(O)cc3,10649.0
3257,CHEMBL3189836,COCCNC(=O)c1c(N)n(\N=C\c2cccs2)c3nc4ccccc4nc13,11198.21
3258,CHEMBL1397845,CN1C(=O)CSc2ccc(NC(=O)N3CCC(CC3)N4CCCCC4)cc12,11810.48
3259,CHEMBL1426947,COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,11982.99
3260,CHEMBL1420411,COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,12439.15
3261,CHEMBL1307301,CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,13057.04
3262,CHEMBL1464457,CN(CC(=O)NC(=O)NCc1occc1)Cc2nc(O)c3ccccc3n2,13740.82
3263,CHEMBL1320651,COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,14798.06
3264,CHEMBL513735,CS(=O)(=O)c1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,15000.0
3265,CHEMBL1411687,Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,15507.52
3266,CHEMBL1257168,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)\C=C\CC(F)(F)C(F)(F)C(F)(F)F)[C@@H]3CCc2c1,15848.93
3267,CHEMBL1258902,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C\C=C\CC(F)(F)C(F)(F)C(F)(F)F,15848.93
3268,CHEMBL2407647,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]4CCc5ccccc45)C2=O)cc(OC)c1,17000.0
3270,CHEMBL1984703,COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,17505.98
3271,CHEMBL1484998,Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,17703.91
3272,CHEMBL1572777,CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,18544.2
3273,CHEMBL3827137,CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,18700.0
3274,CHEMBL1322601,COc1ccc(CN2C(=O)Nc3cc(ccc3C2=O)C(=O)NCc4ccc5OCOc5c4)cc1,18879.08
3275,CHEMBL1449110,COc1cccc(c1)c2nnc(NC(=O)Cc3cccs3)s2,19078.24
3276,CHEMBL1560682,Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,19810.0
3277,CHEMBL1574512,COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,20039.24
3278,CHEMBL1341814,Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,21552.69
3279,CHEMBL1345810,COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,21924.56
3280,CHEMBL1470395,CSC1=N\C(=C/c2oc(Br)cc2)\C(=O)S1,22111.37
3281,CHEMBL1350069,CC(C)CC(=O)Nc1ccc(cc1)C(=O)COc2ccc(cc2)c3ocnn3,22258.06
3282,CHEMBL1299357,CCCCn1c(NC(=O)CC)c(C#N)c2nc3ccccc3nc12,23363.69
3283,CHEMBL1485005,CSc1ccc(cc1)S(=O)(=O)Nc2cccc(F)c2,23686.88
3284,CHEMBL1548616,Cc1[nH]c2ccc(cc2c1C)c3oc(SCC(=O)c4ccccc4F)nn3,26017.24
3285,CHEMBL1340020,Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3ccc4C(=O)OCc4c3,27088.64
3286,CHEMBL195515,CC\C(=C(/c1ccc(O)cc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3,30000.0
3287,CHEMBL1498999,CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,30294.34
3288,CHEMBL1384049,CC1=CC=CN2C(=O)C3=C(N=C12)N(C(=O)C(=C3)C#N)c4ccc(C)cc4,30868.34
3289,CHEMBL1466913,COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,33330.16
3290,CHEMBL460174,C\C(=C(\Cl)/c1ccccc1)\C=N\NC(=N)N,37000.0
3291,CHEMBL3198515,CC(=N)\C(=C(\O)/CSc1oc(COc2ccccc2Cl)nn1)\C#N,37218.71
3292,CHEMBL1564209,O=C(CSc1n[nH]c(n1)c2occc2)Nc3sc4CCCCc4c3C(=O)Nc5ccccc5,40015.75
3293,CHEMBL1410824,CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,42693.84
3294,CHEMBL1589718,COC(=O)OC1=C(Br)C(=O)Oc2ccccc12,50000.0
3295,CHEMBL1594663,CC1(C)CC(=O)c2cnc(NCC3CCCO3)nc2C1,50000.0
3296,CHEMBL57978,OC(C(=O)O)c1occc1,50000.0
3297,CHEMBL1392987,Cn1c(SCC(=O)Nc2ccc3c(oc4ccccc34)c2)nnc1c5ccccc5,50000.0
3298,CHEMBL1367559,CC(=O)NCCOC(=O)Nc1ccncc1,50000.0
3299,CHEMBL1539136,COc1ccc2C(=O)\C(=C\c3ccc(OC)c(Cn4nc(C)cc4C)c3)\CCc2c1,50000.0
3300,CHEMBL1539548,CCC1(CC)NC(=O)N(CC(=O)c2ccc(Cl)s2)C1=O,50000.0
3301,CHEMBL1340716,O=C(Nc1nc2ccccc2s1)c3cc4COc5ccccc5c4s3,50000.0
3302,CHEMBL1343134,Cc1ccc(CNc2nc3ccccc3n4nnnc24)cc1,50000.0
3303,CHEMBL1504200,CCOC(=O)c1ccc(NC(=O)CSc2nnc(CNc3ccc(OC)cc3)n2C)cc1,50000.0
3304,CHEMBL1331278,COc1cc(cc(OC)c1OC)c2oc(nn2)c3ccc(cc3)S(=O)(=O)c4ccccc4,50000.0
3305,CHEMBL1334162,O=C(Nc1sc2CCCCc2c1C(=O)NC3CCS(=O)(=O)C3)C4COc5ccccc5O4,50000.0
3306,CHEMBL1322881,Nc1nc(CSc2nc(cc(c2C#N)C(F)(F)F)c3ccccc3)nc(n1)N4CCOCC4,50000.0
3307,CHEMBL1485581,CCC(=O)Nc1nonc1c2nc3ccccc3n2N(C(=O)CC)C(=O)CC,50000.0
3308,CHEMBL1455614,COc1cccc(c1O)c2nc(NCC=C)c3ccccc3n2,50000.0
3309,CHEMBL202996,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=S,55883.0
3310,CHEMBL2441819,COc1cc(ccc1O)C(=O)CCc2cc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@@H]4CCc3cc2OC,64908.26
3311,CHEMBL370039,Oc1ccc(C(=O)Cc2oc3ccccc3c2)c(O)c1,85700.0
3312,CHEMBL3827876,COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN5CCOCC5)cc4)c6ccc(OC)cc6C3=O,100000.0
3313,CHEMBL2086965,Oc1ccc(Br)cc1\C=N\NC(=O)c2cc3ccccc3cc2O,100000.0
3314,CHEMBL2041093,C[C@]12CC[C@H]3[C@@H](C=CC4=C(O)C(=O)CC[C@]34C)[C@@H]1CC/C/2=C\c5ccccn5,100000.0
3315,CHEMBL3421892,CC1=NOC(=O)c2ccc(NC(=O)C(O)(CC3(CCC3)c4cc(F)ccc4Cl)C(F)(F)F)cc12,100000.0
3316,CHEMBL195612,Oc1ccc2C(=O)C(=C(Oc2c1)C(F)(F)F)c3oc4ccccc4c3,1000000.0
3317,CHEMBL192877,Oc1ccc(CCC(=O)c2ccc(O)cc2O)cc1,1000000.0
3318,CHEMBL494911,CC(C)CNc1nc(CCc2ccccc2)cc(CCc3ccccc3)n1,1000000.0
3319,CHEMBL495136,C(Cc1cc(NCc2cccc3ccccc23)nc(NCc4ccccc4)n1)c5ccccc5,1000000.0
3320,CHEMBL495137,CC(C)CNc1cc(CCc2ccccc2)nc(NCc3cccc4ccccc34)n1,1000000.0
3321,CHEMBL492874,CC(C)CNc1cc(CCc2cccc3ccccc23)nc(n1)N(C)CC(C)C,1000000.0
3322,CHEMBL727,NC1=Nc2[nH]cnc2C(=S)N1,
3323,CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,
3324,CHEMBL1489,NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,
3325,CHEMBL286398,CC(O)CO,
3326,CHEMBL289469,CN1C2CCCC1CC(C2)NC(=O)c3nn(C)c4ccccc34,
3327,CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,
3328,CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,
3329,CHEMBL1201220,CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,
3330,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc3ccccc13,
3331,CHEMBL163,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,
3332,CHEMBL698,CCCCNc1ccc(cc1)C(=O)OCCN(C)C,
3333,CHEMBL1481,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@@H]3CC[C@@H](C)CC3)C1=O,
3334,CHEMBL270299,CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N,
3335,CHEMBL273348,NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,
3336,CHEMBL282468,[Cl-].C[N+](C)(C)CCO,
3337,CHEMBL1099083,COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)(C)C)C,
3338,CHEMBL1159650,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,
3339,CHEMBL158,C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c2csc(N)n2)C(=O)N1S(=O)(=O)O,
3340,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,
3341,CHEMBL695,CN1C(=O)OC(C)(C)C1=O,
3342,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2,
3343,CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,
3344,CHEMBL254219,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,
3345,CHEMBL603966,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#Cc5ccc(N)cc5,
3346,CHEMBL650,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,
3347,CHEMBL229383,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,
3348,CHEMBL129,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,
3349,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,
3350,CHEMBL1395,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
3351,CHEMBL221886,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O)OC[C@]1(C)O,
3352,CHEMBL1351,,
3353,CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c2ccccc2,
3354,CHEMBL19019,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O,
3355,CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,
3356,CHEMBL203266,COc1ccc(CN2CCNCC2)c(OC)c1OC,
3357,CHEMBL564201,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2N=CC(=O)NC2=O,
3358,CHEMBL10,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,
3359,CHEMBL177756,OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,
3360,CHEMBL184618,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,
3361,CHEMBL188515,OCc1cc(O)cc2nc(oc12)c3ccc(O)cc3,
3362,CHEMBL540445,C\C\1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,
3363,CHEMBL112,CC(=O)Nc1ccc(O)cc1,
3364,CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,
3365,CHEMBL1261,OC(=O)CC(O)(CC(=O)O)C(=O)O,
3366,CHEMBL16073,CCOc1ccc(NC(=O)C)cc1,
3367,CHEMBL54126,[Br-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,
3368,CHEMBL106,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,
3369,CHEMBL133645,C\C(=C/Cc1c(O)c(C=O)c(C)c(Cl)c1OCC(=O)O)\CC\C=C(/C)\[C@@H]2CC(=O)C(C)(C)O2,
3370,CHEMBL133882,C[C@@H]1CCC(=O)C(C)[C@@]1(C)\C=C\C2(C)CCc3c(O)c(Cl)c(C)c(C=O)c3O2,
3371,CHEMBL134093,C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)\C=C\C(=C\Cc2c(O)c(C=O)c(C)c(Cl)c2OC(=O)c3cccnc3)\C,
3372,CHEMBL141343,Cc1c(C)c2OC(C)(CN3CCN(CC3)c4cc(nc(n4)N5CCCC5)N6CCCC6)CCc2c(C)c1O,
3373,CHEMBL154111,OC(=O)c1ccccc1OC(=O)c2ccccc2O,
3374,CHEMBL104,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,
3375,CHEMBL495778,COC1=CC(=O)OC1(O)C(=C)C,
3376,CHEMBL502620,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,
3377,CHEMBL98,ONC(=O)CCCCCCC(=O)Nc1ccccc1,
3378,CHEMBL534,CN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1,
3379,CHEMBL1108,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,
3380,CHEMBL48449,C[C@@]12[C@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O,
3381,CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,
3382,CHEMBL1527608,CN1C(=O)N(C)c2ncn(CC3OCCO3)c2C1=O,
3383,CHEMBL84,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,
3384,CHEMBL1054,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,
3385,CHEMBL1055,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,
3386,CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N2CCOCC2,
3387,CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,
3388,CHEMBL991,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,
3389,CHEMBL1006,NCCCNCCSP(=O)(O)O,
3390,CHEMBL1020,Cc1ccc(cc1)C(=O)c2ccc(CC(=O)O)n2C,
3391,CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,
3392,CHEMBL45245,O=C1Nc2ccccc2c3ccccc13,
3393,CHEMBL456807,NNc1ccccc1,
3394,CHEMBL1909049,COc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2,
3395,CHEMBL1909065,CO[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]2[C@]3(C)CC[C@@H](O3)[C@]4(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@H](O5)[C@@H](C)[C@@H]6O[C@](O)(CC(=O)O)[C@@H](C)[C@H](OC)[C@H]6OC)O4)[C@H]7O[C@](C)(O)[C@H](C)C[C@@H]7C)O[C@@H](C)[C@@H]1OC,
3396,CHEMBL960,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,
3397,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,
3398,CHEMBL24,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,
3399,CHEMBL945,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,
3400,CHEMBL420068,CCc1c(O)ccc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,
3401,CHEMBL423192,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,
3402,CHEMBL55,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,
3403,CHEMBL456,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,
3404,CHEMBL926,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,
3405,CHEMBL6466,O=C1Oc2ccccc2C=C1,
3406,CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,
3407,CHEMBL1489254,CC(=O)OCC(COC(=O)C)OC(=O)C,
3408,CHEMBL41,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,
3409,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,
3410,CHEMBL435,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,
3411,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,
3412,CHEMBL1762,CC(N)C(=O)Nc1c(C)cccc1C,
3413,CHEMBL84158,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,
3414,CHEMBL1321154,Oc1ccc(cc1[N+](=O)[O-])[As](=O)(O)O,
3415,CHEMBL3215298,CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2)C=C[C@@H]1C.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(C%13)O[C@H](C(C)C)[C@@H](C)C=C%14)[C@]%11%12O)C)O[C@@H](C)[C@@H]8O,
3416,CHEMBL21,Nc1ccc(cc1)S(=O)(=O)N,
3417,CHEMBL852,N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(=O)O,
3418,CHEMBL865,Cc1onc(c2ccccc2)c1c3ccc(cc3)S(=O)(=O)N,
3419,CHEMBL1747,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,
3420,CHEMBL371972,CN(C)CCOc1ccc(cc1)\C(=C(\CCCC(=O)O)/c2ccccc2)\c3ccc(O)cc3,
3421,CHEMBL372795,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O,
3422,CHEMBL383329,CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,
3423,CHEMBL1660,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c(\C=N\N5CCN(CC5)C6CCCC6)c(O)c4c3C2=O,
3424,CHEMBL196,OC[C@H](O)[C@H]1OC(=O)C(=C1O)O,
3425,CHEMBL803,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,
3426,CHEMBL4080048,Oc1ccc(cc1)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\c5nnn[nH]5)cc4,
3427,CHEMBL16,OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,
3428,CHEMBL741,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,
3429,CHEMBL70586,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)Cc4ccc(Cl)c(Cl)c4,
3430,CHEMBL311350,CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCCC3,
3431,CHEMBL313493,COS(=O)(=O)C,
3432,CHEMBL1235242,N[C@@H](Cc1ccc(F)cc1)C(=O)O,
3433,CHEMBL1358,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.0631
3434,CHEMBL4076124,CC(F)(F)c1cc(F)ccc1c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0.2
3435,CHEMBL411,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,0.33
3437,CHEMBL1358,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.47
3438,CHEMBL367350,CC[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,0.5
3439,CHEMBL197495,C[C@@H](COc1ccc(cc1)[C@H]2[C@H](CCc3cc(O)ccc23)c4ccccc4)N5CCCC5,0.6
3440,CHEMBL46740,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,0.6
3441,CHEMBL4072611,CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CCC4)c5ccc(\C=C\C(=O)O)cc5,0.6
3442,CHEMBL3806167,CCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,0.68
3443,CHEMBL369545,CC[C@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,0.7
3444,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.75
3445,CHEMBL3775016,C\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN3CCCC3)cc2)\c4ccccc4,0.8
3446,CHEMBL361005,C[C@@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,0.8
3447,CHEMBL304552,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.8
3448,CHEMBL304552,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0.8
3449,CHEMBL81,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.89
3450,CHEMBL267385,Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24Cc5ccc(OCCN6CCCCC6)cc5C4,1.0
3451,CHEMBL182887,CC1(C)CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5)C1,1.0
3452,CHEMBL3623003,C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4ccc(\C=C\C(=O)O)cc4,1.0
3453,CHEMBL121978,CN1CCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,1.0
3454,CHEMBL92660,Oc1ccc(cc1)[C@@H]2Sc3c(Cl)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1.0
3455,CHEMBL391910,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccccc23)c4ccccc4,1.0
3456,CHEMBL327320,Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,1.0
3457,CHEMBL4076693,OC(=O)\C=C\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccccc4C(F)(F)F)cc1,1.0
3458,CHEMBL3885342,CCC(=C(c1ccc(\C=C\C(=O)O)cc1)c2ccc(cc2)B(O)O)c3ccccc3,1.14
3459,CHEMBL433581,C[C@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,1.3
3460,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1.4
3461,CHEMBL362718,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCSCC5)cc4,1.5
3462,CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,1.607
